order_id,customer_id,customer_name,age,gender,city,state,region,loyalty_tier,product_category,product_name,quantity,unit_price,discount,total_sales,order_date,payment_method,customer_rating,return_flag,shipping_days,year,month,month_name,quarter
ORD-10599,CUST-5381,Rahul Das,29,Female,Ahmedabad,Gujarat,West,Bronze,Groceries,Sugar (1kg),4,131.42,0.1,473.11,2023-03-29,Debit Card,4.6,False,3,2023,3,Mar,1
ORD-12163,CUST-5221,Deepa Das,18,Male,Jaipur,Rajasthan,North,Gold,Electronics,LED Monitor,2,40009.9,0.0,80019.8,2024-04-20,UPI,3.3,False,3,2024,4,Apr,2
ORD-10433,CUST-5498,Lakshmi Chatterjee,26,Female,Jaipur,Rajasthan,North,Silver,Books,History of India,5,478.35,0.05,2272.16,2023-04-20,Debit Card,3.5,False,2,2023,4,Apr,2
ORD-12379,CUST-5241,Geeta Das,33,Male,Kochi,Kerala,South,Silver,Furniture,Office Chair,4,72446.01750000002,0.0,289784.07,2024-03-06,Debit Card,4.6,False,8,2024,3,Mar,1
ORD-11547,CUST-5428,Rahul Shah,45,Female,Delhi,Delhi,North,Gold,Furniture,Wardrobe,1,47590.86,0.15,40452.23,2023-12-10,Credit Card,3.5,False,6,2023,12,Dec,4
ORD-11744,CUST-5150,Aditi Tiwari,37,Female,Indore,Madhya Pradesh,Central,Silver,Electronics,Bluetooth Speaker,1,10588.11,0.0,10588.11,2023-09-04,Net Banking,4.4,False,6,2023,9,Sep,3
ORD-10239,CUST-5664,Geeta Rao,27,Male,Kolkata,West Bengal,East,Gold,Furniture,Dining Set,2,33085.45,0.0,66170.9,2023-02-17,Net Banking,4.2,False,8,2023,2,Feb,1
ORD-10817,CUST-5151,Neha Sharma,38,Male,Mumbai,Maharashtra,West,Gold,Furniture,Sofa,1,46634.37,0.15,39639.21,2024-03-20,UPI,5.0,False,5,2024,3,Mar,1
ORD-12661,CUST-5573,Lakshmi Kapoor,32,Female,Nashik,Maharashtra,West,Bronze,Clothing,Kurti,3,2088.09,0.05,5951.06,2024-06-17,Debit Card,4.1,False,4,2024,6,Jun,2
ORD-11177,CUST-5759,Arjun Bose,42,Female,Hyderabad,Telangana,South,Bronze,Clothing,Jacket,1,531.38,0.0,531.38,2024-06-15,Credit Card,4.1,False,4,2024,6,Jun,2
ORD-12963,CUST-5024,Tarun Patel,29,Male,Bhopal,Madhya Pradesh,Central,Gold,Books,Business Guide,3,715.23,0.2,1716.55,2024-12-10,UPI,3.8,False,3,2024,12,Dec,4
ORD-11730,CUST-5735,Meera Bose,39,Male,Ahmedabad,Gujarat,West,Bronze,Electronics,Smart Watch,1,14702.47,0.05,13967.35,2024-04-01,UPI,4.6,False,3,2024,4,Apr,2
ORD-12533,CUST-5509,Aditi Joshi,26,Male,Delhi,Delhi,North,Gold,Books,Machine Learning A-Z,2,506.4,0.05,962.16,2024-02-29,Debit Card,4.7,False,4,2024,2,Feb,1
ORD-12225,CUST-5712,Tarun Iyer,29,Female,Coimbatore,Tamil Nadu,South,Gold,Electronics,Tablet,3,50085.1,0.25,112691.48,2024-04-08,Credit Card,4.8,False,6,2024,4,Apr,2
ORD-12523,CUST-5348,Meera Shah,27,Male,Ahmedabad,Gujarat,West,Gold,Electronics,Power Bank,2,40668.13,0.0,81336.26,2023-05-30,Credit Card,3.8,False,5,2023,5,May,2
ORD-11483,CUST-5349,Deepa Rao,32,Male,Kochi,Kerala,South,Gold,Books,Data Science 101,2,110.45,0.0,220.9,2024-02-28,Credit Card,1.8,False,5,2024,2,Feb,1
ORD-10912,CUST-5213,Kiran Kapoor,41,Female,Jabalpur,Madhya Pradesh,Central,Bronze,Clothing,Sports Shorts,1,2743.71,0.15,2332.15,2023-04-18,Cash,4.7,False,5,2023,4,Apr,2
ORD-12096,CUST-5062,Manish Bose,23,Male,Nashik,Maharashtra,West,Gold,Books,History of India,2,321.6,0.0,643.2,2023-04-28,Credit Card,4.9,False,4,2023,4,Apr,2
ORD-11965,CUST-5158,Aarav Iyer,35,Male,Nagpur,Maharashtra,Central,Silver,Electronics,Laptop,1,26466.59,0.05,25143.26,2023-03-18,Debit Card,3.1,False,5,2023,3,Mar,1
ORD-10926,CUST-5233,Arjun Nair,28,Female,Jabalpur,Madhya Pradesh,Central,Gold,Electronics,Laptop,2,39011.45,0.05,74121.75,2023-01-18,Debit Card,2.7,False,4,2023,1,Jan,1
ORD-12212,CUST-5770,Sanjay Shah,42,Female,Jaipur,Rajasthan,North,Gold,Sports,Badminton Racket,3,2466.6,0.2,5919.84,2024-05-03,Debit Card,3.6,False,5,2024,5,May,2
ORD-11421,CUST-5749,Rahul Joshi,20,Male,Bhubaneswar,Odisha,East,Bronze,Clothing,Kurti,2,4700.1,0.25,7050.15,2023-12-05,Debit Card,5.0,False,4,2023,12,Dec,4
ORD-12579,CUST-5123,Geeta Patel,20,Female,Jabalpur,Madhya Pradesh,Central,Gold,Furniture,Study Table,2,30192.43,0.2,48307.89,2024-09-25,Credit Card,4.4,False,8,2024,9,Sep,3
ORD-10594,CUST-5787,Meera Singh,39,Female,Amritsar,Punjab,North,Silver,Furniture,Wardrobe,1,20756.86,0.15,17643.33,2023-12-15,Debit Card,2.7,False,5,2023,12,Dec,4
ORD-10601,CUST-5734,Kunal Tiwari,45,Male,Bhopal,Madhya Pradesh,Central,Gold,Electronics,LED Monitor,3,54798.13,0.0,164394.39,2023-05-30,Cash,3.5,True,7,2023,5,May,2
ORD-10637,CUST-5664,Geeta Rao,27,Male,Amritsar,Punjab,North,Gold,Sports,Jump Rope,1,5755.31,0.0,5755.31,2024-02-07,UPI,4.3,True,3,2024,2,Feb,1
ORD-12899,CUST-5676,Raj Bose,23,Male,Jaipur,Rajasthan,North,Silver,Sports,Running Shoes,2,6418.19,0.0,12836.38,2023-06-26,Debit Card,3.1,False,5,2023,6,Jun,2
ORD-11795,CUST-5777,Swati Pillai,32,Male,Delhi,Delhi,North,Gold,Electronics,Laptop,4,72446.01750000002,0.2,231827.26,2023-06-11,Cash,2.4,False,4,2023,6,Jun,2
ORD-11010,CUST-5393,Nisha Singh,53,Female,Bhubaneswar,Odisha,East,Silver,Sports,Running Shoes,2,5427.17,0.15,9226.19,2023-10-20,UPI,3.3,False,6,2023,10,Oct,4
ORD-10680,CUST-5320,Tarun Malhotra,35,Female,Kochi,Kerala,South,Gold,Books,Clean Code,1,845.51,0.0,845.51,2023-12-15,UPI,3.8,False,4,2023,12,Dec,4
ORD-12431,CUST-5099,Rohan Verma,32,Female,Amritsar,Punjab,South,Gold,Furniture,Study Table,4,39622.35,0.25,118867.05,2024-07-15,Net Banking,3.5,False,6,2024,7,Jul,3
ORD-11778,CUST-5765,Vikram Tiwari,27,Female,Lucknow,Uttar Pradesh,North,Silver,Groceries,Sugar (1kg),3,195.76,0.0,587.28,2024-03-13,UPI,3.4,False,2,2024,3,Mar,1
ORD-10414,CUST-5496,Kavya Singh,35,Female,Coimbatore,Tamil Nadu,South,Bronze,Clothing,Sneakers,1,2833.18,0.05,2691.52,2024-12-18,Cash,3.6,False,3,2024,12,Dec,4
ORD-10874,CUST-5683,Manish Kapoor,39,Male,Guwahati,Assam,East,Bronze,Books,Clean Code,3,319.54,0.0,958.62,2024-05-30,UPI,3.7,False,5,2024,5,May,2
ORD-10527,CUST-5580,Ananya Sharma,38,Female,Indore,Madhya Pradesh,Central,Bronze,Sports,Badminton Racket,2,3197.1,0.0,6394.2,2023-10-07,Cash,4.6,False,4,2023,10,Oct,4
ORD-11512,CUST-5551,Harish Reddy,33,Female,Chennai,Tamil Nadu,South,Gold,Furniture,Bookshelf,2,40028.95,0.0,80057.9,2023-02-24,Credit Card,3.9,False,5,2023,2,Feb,1
ORD-12548,CUST-5714,Deepa Singh,34,Female,Jaipur,Rajasthan,North,Gold,Clothing,Formal Shirt,2,3157.88,0.1,5684.18,2023-04-30,Debit Card,3.3,True,3,2023,4,Apr,2
ORD-10108,CUST-5207,Geeta Singh,40,Female,Coimbatore,Tamil Nadu,South,Silver,Furniture,Wardrobe,1,48547.09,0.0,48547.09,2023-08-28,Credit Card,2.9,False,6,2023,8,Aug,3
ORD-11206,CUST-5604,Sanjay Kapoor,39,Female,Amritsar,Punjab,North,Silver,Sports,Running Shoes,2,2952.31,0.0,5904.62,2023-02-13,Debit Card,4.2,False,5,2023,2,Feb,1
ORD-12414,CUST-5001,Aarav Reddy,33,Female,Hyderabad,Telangana,South,Gold,Furniture,Coffee Table,2,49072.36,0.0,98144.72,2024-03-21,Debit Card,4.3,False,7,2024,3,Mar,1
ORD-12439,CUST-5386,Kavya Verma,38,Male,Bengaluru,Karnataka,South,Gold,Clothing,Jacket,2,758.94,0.15,1290.2,2023-02-18,Net Banking,3.9,False,3,2023,2,Feb,1
ORD-11116,CUST-5003,Vikram Singh,50,Male,Raipur,Chhattisgarh,Central,Bronze,Clothing,Jacket,2,2653.35,0.1,4776.03,2024-02-14,Debit Card,4.7,False,3,2024,2,Feb,1
ORD-10318,CUST-5541,Manish Shah,23,Female,Delhi,Delhi,North,Bronze,Books,Data Science 101,2,247.66,0.1,445.79,2024-09-23,Credit Card,3.5,False,3,2024,9,Sep,3
ORD-11951,CUST-5312,Geeta Bose,43,Female,Bengaluru,Karnataka,South,Bronze,Sports,Cricket Bat,2,931.05,0.1,1675.89,2024-02-03,UPI,4.8,True,5,2024,2,Feb,1
ORD-11161,CUST-5649,Tarun Patel,41,Female,Delhi,Delhi,North,Bronze,Sports,Jump Rope,2,253.85,0.15,431.54,2023-10-17,Net Banking,3.6,False,3,2023,10,Oct,4
ORD-12700,CUST-5618,Riya Iyer,39,Female,Chennai,Tamil Nadu,South,Silver,Clothing,Sports Shorts,3,891.49,0.05,2540.75,2023-10-13,Cash,4.4,False,3,2023,10,Oct,4
ORD-11558,CUST-5799,Ananya Singh,35,Female,Ranchi,Jharkhand,East,Bronze,Sports,Running Shoes,4,1688.44,0.2,5403.01,2024-10-01,UPI,3.8,False,8,2024,10,Oct,4
ORD-12920,CUST-5456,Pooja Kapoor,33,Male,Nagpur,Maharashtra,Central,Gold,Electronics,Smartphone,2,46324.37,0.15,78751.43,2023-09-23,UPI,4.0,False,7,2023,9,Sep,3
ORD-10402,CUST-5678,Divya Mehta,44,Male,Kochi,Kerala,South,Gold,Furniture,Coffee Table,1,45366.53,0.05,43098.2,2024-07-12,Net Banking,3.0,False,8,2024,7,Jul,3
ORD-11502,CUST-5713,Aarav Reddy,38,Female,Patna,Bihar,East,Gold,Sports,Cycling Gloves,2,2390.42,0.2,3824.67,2023-01-01,Net Banking,4.1,False,6,2023,1,Jan,1
ORD-10937,CUST-5297,Suresh Joshi,38,Male,Bengaluru,Karnataka,South,Bronze,Books,Business Guide,3,975.46,0.05,2780.06,2024-03-18,Cash,4.3,False,4,2024,3,Mar,1
ORD-12004,CUST-5037,Raj Reddy,18,Male,Bhubaneswar,Odisha,East,Silver,Clothing,Sneakers,1,4784.87,0.05,4545.63,2023-10-24,Net Banking,2.6,False,4,2023,10,Oct,4
ORD-11261,CUST-5577,Deepa Gupta,42,Female,Bhopal,Madhya Pradesh,Central,Bronze,Furniture,Study Table,1,7230.04,0.0,7230.04,2023-08-18,UPI,5.0,True,8,2023,8,Aug,3
ORD-12722,CUST-5307,Vikram Sharma,29,Female,Bengaluru,Madhya Pradesh,Central,Silver,Groceries,Ghee 500ml,1,74.79,0.05,71.05,2023-07-15,Debit Card,4.1,False,5,2023,7,Jul,3
ORD-12806,CUST-5778,Kiran Bose,34,Female,Amritsar,Punjab,North,Gold,Clothing,Jacket,2,4018.79,0.0,8037.58,2024-07-03,Debit Card,3.3,False,4,2024,7,Jul,3
ORD-10387,CUST-5051,Tarun Shah,31,Female,Bengaluru,Karnataka,South,Bronze,Groceries,Pulses (1kg),3,410.03,0.25,922.57,2024-07-07,Credit Card,3.8,False,3,2024,7,Jul,3
ORD-11960,CUST-5276,Pooja Das,36,Male,Coimbatore,Tamil Nadu,South,Gold,Groceries,Rice (5kg),1,558.24,0.0,558.24,2023-12-01,Net Banking,3.9,False,3,2023,12,Dec,4
ORD-11850,CUST-5464,Ananya Joshi,33,Female,Bhubaneswar,Odisha,East,Silver,Clothing,Jeans,2,4663.38,0.0,9326.76,2023-09-03,Net Banking,3.1,False,4,2023,9,Sep,3
ORD-10810,CUST-5003,Vikram Singh,50,Male,Coimbatore,Tamil Nadu,South,Bronze,Sports,Cycling Gloves,2,4152.35,0.0,8304.7,2023-07-31,Credit Card,3.8,False,7,2023,7,Jul,3
ORD-10755,CUST-5591,Kiran Reddy,30,Female,Kochi,Kerala,South,Bronze,Books,Self Help,4,1333.36,0.0,5333.44,2024-04-13,Cash,3.3,False,4,2024,4,Apr,2
ORD-11174,CUST-5666,Kunal Tiwari,32,Male,Surat,Gujarat,West,Silver,Furniture,Wardrobe,1,39323.64,0.0,39323.64,2023-08-23,UPI,3.0,True,6,2023,8,Aug,3
ORD-11587,CUST-5752,Aditi Chatterjee,25,Female,Nashik,Maharashtra,West,Bronze,Groceries,Ghee 500ml,1,339.74,0.15,288.78,2023-06-25,UPI,2.9,False,3,2023,6,Jun,2
ORD-12713,CUST-5250,Kavya Joshi,22,Male,Kolkata,West Bengal,East,Gold,Clothing,T-Shirt,5,3300.57,0.1,14852.57,2023-06-11,Cash,5.0,False,7,2023,6,Jun,2
ORD-11235,CUST-5353,Riya Sharma,33,Female,Chandigarh,Punjab,North,Gold,Clothing,Sports Shorts,2,1805.32,0.05,3430.11,2023-07-06,Net Banking,3.0,False,3,2023,7,Jul,3
ORD-11891,CUST-5430,Neha Verma,35,Male,Indore,Madhya Pradesh,Central,Gold,Electronics,Laptop,2,20989.11,0.0,41978.22,2023-01-02,Cash,2.8,False,7,2023,1,Jan,1
ORD-10070,CUST-5435,Amit Sharma,35,Male,Chandigarh,Punjab,North,Bronze,Sports,Cricket Bat,2,654.04,0.05,1242.68,2024-03-27,Credit Card,4.4,False,6,2024,3,Mar,1
ORD-12760,CUST-5747,Deepa Pillai,27,Male,Guwahati,Assam,East,Gold,Furniture,Coffee Table,2,10867.31,0.1,19561.16,2023-03-20,Credit Card,4.6,False,9,2023,3,Mar,1
ORD-12342,CUST-5268,Meera Chatterjee,30,Male,Mumbai,Maharashtra,West,Gold,Clothing,Formal Shirt,1,3334.1,0.2,2667.28,2024-10-11,UPI,2.4,False,4,2024,10,Oct,4
ORD-12263,CUST-5619,Raj Gupta,37,Female,Indore,Madhya Pradesh,Central,Silver,Books,Data Science 101,3,1442.93,0.0,4328.79,2023-09-20,UPI,3.9,False,4,2023,9,Sep,3
ORD-10839,CUST-5159,Rahul Rao,41,Male,Delhi,Delhi,North,Silver,Books,Data Science 101,3,267.85,0.0,803.55,2023-10-21,Debit Card,3.8,False,3,2023,10,Oct,4
ORD-10056,CUST-5118,Deepa Nair,46,Male,Hyderabad,Telangana,South,Gold,Electronics,Smart Watch,1,56413.53,0.0,56413.53,2024-03-01,UPI,4.0,False,5,2024,3,Mar,1
ORD-12468,CUST-5010,Aarav Tiwari,30,Female,Ranchi,Jharkhand,East,Gold,Groceries,Cooking Oil,4,740.32,0.2,2369.02,2023-04-17,Net Banking,3.4,False,4,2023,4,Apr,2
ORD-11817,CUST-5537,Deepa Kapoor,31,Male,Amritsar,Punjab,North,Gold,Electronics,Tablet,1,37401.46,0.15,31791.24,2023-03-11,UPI,4.9,False,3,2023,3,Mar,1
ORD-11395,CUST-5447,Nisha Tiwari,35,Male,Raipur,Chhattisgarh,Central,Gold,Electronics,Smart Watch,1,72446.01750000002,0.25,54334.51,2023-07-30,UPI,3.1,False,7,2023,7,Jul,3
ORD-11556,CUST-5620,Nisha Patel,27,Male,Amritsar,Punjab,North,Gold,Electronics,Bluetooth Speaker,4,27580.35,0.0,110321.4,2024-04-07,Net Banking,3.7,False,3,2024,4,Apr,2
ORD-12086,CUST-5678,Divya Mehta,44,Male,Jabalpur,Madhya Pradesh,Central,Gold,Sports,Football,1,7892.85,0.0,7892.85,2023-11-22,Cash,4.3,False,6,2023,11,Nov,4
ORD-11904,CUST-5117,Aarav Bose,23,Female,Mumbai,Maharashtra,West,Bronze,Clothing,T-Shirt,1,5405.95,0.0,5405.95,2024-12-08,Cash,3.7,False,4,2024,12,Dec,4
ORD-12501,CUST-5099,Rohan Verma,32,Female,Coimbatore,Tamil Nadu,South,Gold,Sports,Football,3,7686.09,0.0,23058.27,2024-11-14,UPI,4.7,False,6,2024,11,Nov,4
ORD-12161,CUST-5184,Arjun Shah,32,Male,Nashik,Maharashtra,West,Gold,Clothing,Jacket,3,4809.28,0.0,14427.84,2023-07-11,Credit Card,3.7,False,2,2023,7,Jul,3
ORD-10309,CUST-5449,Riya Kapoor,24,Female,Bengaluru,Karnataka,South,Bronze,Clothing,Formal Shirt,2,2419.02,0.15,4112.33,2024-07-25,Cash,4.4,False,4,2024,7,Jul,3
ORD-11961,CUST-5675,Ananya Nair,27,Female,Jabalpur,Madhya Pradesh,Central,Bronze,Groceries,Sugar (1kg),2,470.75,0.0,941.5,2024-03-03,UPI,3.8,False,6,2024,3,Mar,1
ORD-11253,CUST-5088,Lakshmi Joshi,29,Female,Indore,Madhya Pradesh,Central,Gold,Electronics,Smartphone,5,62027.89,0.05,294632.48,2024-02-09,Net Banking,3.6,False,4,2024,2,Feb,1
ORD-11228,CUST-5747,Deepa Pillai,27,Male,Chennai,Tamil Nadu,South,Gold,Electronics,Smartphone,2,72446.01750000002,0.2,115913.63,2024-06-26,Net Banking,3.4,False,5,2024,6,Jun,2
ORD-12769,CUST-5365,Raj Shah,30,Female,Amritsar,Punjab,North,Silver,Sports,Jump Rope,1,3276.645,0.05,3112.81,2024-10-22,UPI,3.8,False,6,2024,10,Oct,4
ORD-11537,CUST-5144,Suresh Gupta,37,Female,Delhi,Delhi,North,Bronze,Books,Python Crash Course,4,277.52,0.05,1054.58,2023-12-29,Net Banking,3.8,False,5,2023,12,Dec,4
ORD-11741,CUST-5517,Priya Nair,25,Female,Ranchi,Jharkhand,East,Bronze,Books,History of India,1,630.54,0.25,472.9,2024-03-27,UPI,4.1,False,6,2024,3,Mar,1
ORD-11351,CUST-5507,Manish Singh,26,Male,Bengaluru,Karnataka,South,Silver,Books,Business Guide,2,722.6,0.0,1445.2,2023-01-01,Cash,4.1,False,4,2023,1,Jan,1
ORD-11376,CUST-5791,Vikram Verma,37,Female,Lucknow,Uttar Pradesh,North,Gold,Sports,Football,2,1977.94,0.0,3955.88,2024-12-22,Cash,3.1,False,6,2024,12,Dec,4
ORD-12162,CUST-5275,Kunal Joshi,35,Male,Mumbai,Maharashtra,West,Gold,Groceries,Sugar (1kg),1,647.06,0.2,517.65,2024-11-25,Net Banking,3.0,False,2,2024,11,Nov,4
ORD-12813,CUST-5364,Nisha Sharma,41,Male,Kolkata,West Bengal,East,Gold,Groceries,Tea Powder,3,512.52,0.2,1230.05,2023-10-02,UPI,4.9,False,6,2023,10,Oct,4
ORD-11861,CUST-5122,Kavya Verma,49,Female,Mumbai,Maharashtra,West,Silver,Clothing,Formal Shirt,1,1687.27,0.05,1602.91,2024-04-19,Debit Card,4.9,False,2,2024,4,Apr,2
ORD-12716,CUST-5318,Swati Das,38,Male,Hyderabad,Telangana,South,Bronze,Clothing,Sports Shorts,1,1793.95,0.15,1524.86,2023-02-09,Credit Card,3.9,False,3,2023,2,Feb,1
ORD-12709,CUST-5123,Geeta Patel,20,Female,Pune,Maharashtra,West,Gold,Electronics,LED Monitor,3,72446.01750000002,0.0,217338.05,2024-12-10,Credit Card,4.1,False,4,2024,12,Dec,4
ORD-11659,CUST-5219,Aditi Reddy,35,Female,Jabalpur,Madhya Pradesh,Central,Bronze,Books,History of India,1,873.79,0.05,830.1,2023-03-09,Net Banking,4.8,False,6,2023,3,Mar,1
ORD-10436,CUST-5694,Pooja Gupta,40,Female,Nagpur,Maharashtra,Central,Gold,Electronics,Headphones,2,56903.19,0.25,85354.78,2024-10-31,Debit Card,4.6,False,4,2024,10,Oct,4
ORD-12078,CUST-5014,Rahul Sharma,18,Female,Patna,Bihar,East,Gold,Books,Clean Code,1,567.9,0.0,567.9,2024-12-03,Debit Card,4.6,True,5,2024,12,Dec,4
ORD-11222,CUST-5098,Kavya Bose,35,Male,Indore,Madhya Pradesh,Central,Bronze,Books,Business Guide,3,1187.52,0.0,3562.56,2024-07-05,Credit Card,3.6,False,4,2024,7,Jul,3
ORD-11491,CUST-5064,Raj Pillai,43,Female,Bhopal,Madhya Pradesh,Central,Gold,Books,Self Help,4,892.19,0.05,3390.32,2024-02-18,Cash,1.8,False,5,2024,2,Feb,1
ORD-11912,CUST-5161,Riya Tiwari,42,Female,Bengaluru,Karnataka,South,Bronze,Groceries,Sugar (1kg),4,234.27,0.2,749.66,2023-07-15,Debit Card,4.2,False,5,2023,7,Jul,3
ORD-10313,CUST-5328,Amit Rao,41,Female,Bengaluru,Punjab,North,Bronze,Sports,Badminton Racket,1,1442.94,0.05,1370.79,2024-09-27,Debit Card,3.2,False,5,2024,9,Sep,3
ORD-10233,CUST-5269,Kiran Singh,36,Female,Delhi,Delhi,North,Bronze,Groceries,Sugar (1kg),3,299.27,0.05,852.92,2024-07-05,Net Banking,3.1,False,2,2024,7,Jul,3
ORD-11436,CUST-5102,Swati Tiwari,35,Female,Amritsar,Punjab,North,Silver,Electronics,Tablet,1,38551.39,0.15,32768.68,2023-11-14,Credit Card,2.7,True,3,2023,11,Nov,4
ORD-10685,CUST-5106,Rahul Malhotra,53,Male,Nagpur,Maharashtra,Central,Bronze,Books,Self Help,3,979.8,0.0,2939.4,2023-04-06,Net Banking,3.0,True,6,2023,4,Apr,2
ORD-12918,CUST-5299,Tarun Kumar,41,Female,Nagpur,Maharashtra,Central,Gold,Electronics,LED Monitor,3,60626.52,0.15,154597.63,2024-07-01,Net Banking,2.8,False,6,2024,7,Jul,3
ORD-10111,CUST-5728,Priya Patel,29,Male,Hyderabad,Telangana,South,Bronze,Clothing,Formal Shirt,3,1817.62,0.0,5452.86,2023-06-01,Credit Card,2.9,False,5,2023,6,Jun,2
ORD-11213,CUST-5359,Deepa Tiwari,26,Female,Guwahati,Assam,East,Gold,Clothing,Sneakers,1,255.66,0.25,191.74,2024-12-25,Debit Card,3.6,False,5,2024,12,Dec,4
ORD-11413,CUST-5460,Amit Pillai,54,Female,Nagpur,Maharashtra,Central,Silver,Clothing,Kurti,3,520.89,0.0,1562.67,2024-10-15,Cash,4.3,False,6,2024,10,Oct,4
ORD-11127,CUST-5469,Manish Kapoor,29,Male,Pune,Maharashtra,West,Bronze,Groceries,Cooking Oil,2,419.25,0.0,838.5,2023-12-04,Cash,3.7,False,4,2023,12,Dec,4
ORD-12916,CUST-5134,Ananya Das,25,Female,Ahmedabad,Gujarat,West,Gold,Electronics,Smart Watch,3,34782.76,0.2,83478.62,2024-02-20,Credit Card,3.3,False,3,2024,2,Feb,1
ORD-11971,CUST-5782,Manish Malhotra,38,Female,Coimbatore,Tamil Nadu,South,Gold,Books,History of India,4,132.27,0.2,423.26,2024-06-30,Net Banking,3.4,False,3,2024,6,Jun,2
ORD-10472,CUST-5151,Neha Sharma,38,Male,Patna,Bihar,East,Silver,Furniture,Bed Frame,2,13236.38,0.0,26472.76,2023-10-23,Debit Card,3.8,False,7,2023,10,Oct,4
ORD-12835,CUST-5112,Raj Pillai,35,Male,Lucknow,Uttar Pradesh,North,Gold,Furniture,Study Table,1,49247.84,0.0,49247.84,2023-02-22,UPI,3.4,False,7,2023,2,Feb,1
ORD-12251,CUST-5017,Amit Reddy,38,Male,Coimbatore,Tamil Nadu,South,Silver,Sports,Cricket Bat,2,2363.15,0.0,4726.3,2024-06-27,Credit Card,3.8,False,5,2024,6,Jun,2
ORD-10903,CUST-5071,Lakshmi Verma,50,Female,Mumbai,Maharashtra,West,Bronze,Sports,Cricket Bat,1,4768.56,0.0,4768.56,2023-12-12,UPI,3.8,False,5,2023,12,Dec,4
ORD-10897,CUST-5798,Lakshmi Das,35,Female,Kolkata,West Bengal,East,Bronze,Books,Machine Learning A-Z,1,328.23,0.0,328.23,2024-01-16,Credit Card,5.0,True,6,2024,1,Jan,1
ORD-12448,CUST-5426,Suresh Das,25,Male,Kolkata,West Bengal,East,Gold,Books,Data Science 101,5,331.52,0.2,1326.08,2024-09-26,Cash,3.8,False,5,2024,9,Sep,3
ORD-11939,CUST-5073,Lakshmi Rao,50,Male,Raipur,Chhattisgarh,Central,Silver,Groceries,Ghee 500ml,1,68.33,0.15,58.08,2024-06-03,UPI,3.3,False,6,2024,6,Jun,2
ORD-12293,CUST-5726,Aditi Das,35,Male,Nagpur,Maharashtra,Central,Gold,Furniture,Wardrobe,4,24760.95,0.2,79235.04,2024-12-09,Debit Card,4.0,False,7,2024,12,Dec,4
ORD-12896,CUST-5451,Suresh Sharma,44,Female,Surat,Gujarat,West,Bronze,Sports,Jump Rope,1,308.85,0.25,231.64,2023-02-04,UPI,5.0,False,3,2023,2,Feb,1
ORD-12684,CUST-5498,Lakshmi Chatterjee,26,Female,Nagpur,Maharashtra,Central,Gold,Electronics,Smart Watch,4,72446.01750000002,0.05,275294.87,2024-07-08,Debit Card,3.8,False,4,2024,7,Jul,3
ORD-10361,CUST-5343,Rohan Gupta,29,Male,Nagpur,Maharashtra,Central,Bronze,Furniture,Coffee Table,1,7085.39,0.0,7085.39,2023-02-14,Debit Card,5.0,False,6,2023,2,Feb,1
ORD-10135,CUST-5721,Lakshmi Tiwari,18,Male,Jaipur,Rajasthan,North,Gold,Sports,Football,3,6491.59,0.25,14606.08,2023-12-13,Debit Card,2.9,False,6,2023,12,Dec,4
ORD-11309,CUST-5715,Suresh Pillai,46,Female,Chennai,Tamil Nadu,South,Gold,Sports,Badminton Racket,4,1556.44,0.15,5291.9,2024-08-14,Net Banking,3.8,False,5,2024,8,Aug,3
ORD-12995,CUST-5685,Swati Nair,42,Female,Indore,Madhya Pradesh,Central,Gold,Groceries,Cooking Oil,1,199.39,0.05,189.42,2024-09-10,Credit Card,4.0,True,3,2024,9,Sep,3
ORD-12328,CUST-5040,Pooja Joshi,42,Male,Coimbatore,Tamil Nadu,South,Gold,Sports,Running Shoes,2,3694.64,0.1,6650.35,2023-10-24,Cash,3.0,False,5,2023,10,Oct,4
ORD-10366,CUST-5339,Rohan Mehta,29,Female,Delhi,Delhi,North,Bronze,Clothing,T-Shirt,1,752.77,0.1,677.49,2024-11-14,Debit Card,3.8,False,3,2024,11,Nov,4
ORD-11017,CUST-5723,Kavya Verma,42,Male,Kolkata,West Bengal,East,Bronze,Groceries,Atta (10kg),2,633.99,0.0,1267.98,2024-10-07,Net Banking,4.6,False,6,2024,10,Oct,4
ORD-10029,CUST-5017,Amit Reddy,38,Male,Indore,Madhya Pradesh,Central,Bronze,Sports,Cycling Gloves,2,832.85,0.1,1499.13,2024-07-02,Debit Card,5.0,False,4,2024,7,Jul,3
ORD-12578,CUST-5500,Kavya Malhotra,44,Male,Bengaluru,Karnataka,South,Gold,Clothing,Sneakers,2,3552.38,0.1,6394.28,2024-11-22,UPI,3.9,False,6,2024,11,Nov,4
ORD-10022,CUST-5368,Neha Rao,35,Female,Indore,Madhya Pradesh,Central,Silver,Furniture,Bed Frame,5,5247.53,0.1,23613.88,2023-11-12,UPI,4.8,False,7,2023,11,Nov,4
ORD-11924,CUST-5093,Lakshmi Shah,31,Male,Pune,Maharashtra,West,Gold,Furniture,Study Table,3,47550.19,0.0,142650.57,2024-08-18,Debit Card,3.5,False,6,2024,8,Aug,3
ORD-11100,CUST-5353,Riya Sharma,33,Female,Nashik,Maharashtra,West,Gold,Books,Clean Code,1,1438.81,0.1,1294.93,2024-03-17,Net Banking,3.5,False,5,2024,3,Mar,1
